target_id,repo,file,line,containing_type,method,receiver_type,kind
OpenRA:0003,OpenRA,OpenRA.Game/Map/MapPreview.cs,672,System.Net.Http.HttpClient,GetAsync,System.Net.Http.HttpClient,NonVirtual
OpenRA:0006,OpenRA,OpenRA.Mods.Common/ItchIntegration.cs,66,System.Net.Http.HttpClient,GetAsync,System.Net.Http.HttpClient,NonVirtual
OpenRA:0007,OpenRA,OpenRA.Mods.Common/ServerTraits/MasterServerPinger.cs,154,System.Net.Http.HttpClient,PostAsync,System.Net.Http.HttpClient,NonVirtual
OpenRA:0008,OpenRA,OpenRA.Mods.Common/WebServices.cs,47,System.Net.Http.HttpClient,GetAsync,System.Net.Http.HttpClient,NonVirtual
OpenRA:0010,OpenRA,OpenRA.Mods.Common/Widgets/Logic/Installation/DownloadPackageLogic.cs,304,System.Net.Http.HttpClient,GetAsync,System.Net.Http.HttpClient,NonVirtual
OpenRA:0012,OpenRA,OpenRA.Mods.Common/Widgets/Logic/RegisteredProfileTooltipLogic.cs,63,System.Net.Http.HttpClient,GetAsync,System.Net.Http.HttpClient,NonVirtual
OpenRA:0013,OpenRA,OpenRA.Mods.Common/Widgets/Logic/ServerListLogic.cs,460,System.Net.Http.HttpClient,GetAsync,System.Net.Http.HttpClient,NonVirtual
abp:0054,abp,framework/src/Volo.Abp.AspNetCore.SignalR/Volo/Abp/AspNetCore/SignalR/Auditing/AbpAuditHubFilter.cs,101,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
abp:0059,abp,framework/src/Volo.Abp.AspNetCore.SignalR/Volo/Abp/AspNetCore/SignalR/Authentication/AbpAuthenticationHubFilter.cs,42,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
abp:0100,abp,framework/src/Volo.Abp.Authorization/Volo/Abp/Authorization/Permissions/RequirePermissionsSimpleStateChecker.cs,24,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
abp:0112,abp,framework/src/Volo.Abp.BackgroundJobs/Volo/Abp/BackgroundJobs/BackgroundJobWorker.cs,44,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
abp:0147,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Bundling/BundlingService.cs,112,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0158,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/CliService.cs,325,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
abp:0167,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/CleanCommand.cs,55,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0180,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/GenerateRazorPage.cs,39,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0192,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/HelpCommand.cs,53,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0195,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/ListModulesCommand.cs,59,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0204,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/LoginCommand.cs,137,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
abp:0205,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/LoginInfoCommand.cs,29,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
abp:0207,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/LoginInfoCommand.cs,49,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0212,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/NewCommand.cs,95,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0215,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/ProjectCreationCommandBase.cs,84,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0219,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/ProjectCreationCommandBase.cs,119,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0239,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/Services/DotnetEfToolManager.cs,37,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0255,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/Services/SourceCodeDownloadService.cs,195,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0268,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/SuiteCommand.cs,300,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0273,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/SuiteCommand.cs,333,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0278,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/SuiteCommand.cs,410,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
abp:0284,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/SuiteCommand.cs,489,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
abp:0286,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/SuiteCommand.cs,505,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
abp:0288,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/SuiteCommand.cs,538,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0301,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Commands/TranslateCommand.cs,228,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0317,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/ProjectBuilding/AbpIoSourceCodeStore.cs,75,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
abp:0330,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/ProjectBuilding/AbpIoSourceCodeStore.cs,170,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0336,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/ProjectBuilding/AbpIoSourceCodeStore.cs,295,System.Net.Http.HttpClient,GetAsync,System.Net.Http.HttpClient,NonVirtual
abp:0344,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/ProjectBuilding/NpmPackageInfoProvider.cs,51,System.Net.Http.HttpClient,GetAsync,System.Net.Http.HttpClient,NonVirtual
abp:0354,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/ProjectModification/LocalReferenceConverter.cs,29,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0371,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/ProjectModification/ProjectNpmPackageAdder.cs,83,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0411,abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/ServiceProxying/CSharp/CSharpServiceProxyGenerator.cs,264,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
abp:0429,abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,41,Microsoft.Extensions.Logging.LoggerExtensions,LogCritical,Microsoft.Extensions.Logging.ILogger,Extension
abp:0446,abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,181,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,CreateScope,System.IServiceProvider,Extension
abp:0447,abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,182,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
abp:0506,abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/Migrations/EfCoreDatabaseMigrationEventHandlerBase.cs,318,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
abp:0514,abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/Uow/EntityFrameworkCore/UnitOfWorkDbContextProvider.cs,57,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
abp:0518,abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/Uow/EntityFrameworkCore/UnitOfWorkDbContextProvider.cs,191,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
abp:0528,abp,framework/src/Volo.Abp.EventBus/Volo/Abp/EventBus/Distributed/DistributedEventBusBase.cs,178,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
abp:0578,abp,framework/src/Volo.Abp.MongoDB/Volo/Abp/Uow/MongoDB/UnitOfWorkMongoDbContextProvider.cs,59,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
abp:0584,abp,framework/src/Volo.Abp.MongoDB/Volo/Abp/Uow/MongoDB/UnitOfWorkMongoDbContextProvider.cs,245,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0020,aspnetcore,src/Components/Endpoints/src/Builder/RazorComponentEndpointFactory.cs,56,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0084,aspnetcore,src/Components/WebAssembly/Server/src/DebugProxyLauncher.cs,60,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0092,aspnetcore,src/Components/WebAssembly/WebAssembly/src/Hosting/WebAssemblyHostBuilder.cs,203,Microsoft.Extensions.Configuration.ConfigurationExtensions,Add,Microsoft.Extensions.Configuration.IConfigurationBuilder,Extension
aspnetcore:0154,aspnetcore,src/Hosting/Hosting/src/WebHostBuilder.cs,186,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0179,aspnetcore,src/Hosting/Server.IntegrationTesting/src/Common/RetryHelper.cs,41,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0181,aspnetcore,src/Hosting/Server.IntegrationTesting/src/Common/RetryHelper.cs,58,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0189,aspnetcore,src/Hosting/Server.IntegrationTesting/src/Deployers/ApplicationDeployer.cs,166,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0194,aspnetcore,src/Hosting/Server.IntegrationTesting/src/Deployers/NginxDeployer.cs,148,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0197,aspnetcore,src/Hosting/Server.IntegrationTesting/src/Deployers/NginxDeployer.cs,153,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0211,aspnetcore,src/Hosting/Server.IntegrationTesting/src/Deployers/SelfHostDeployer.cs,119,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0220,aspnetcore,src/Hosting/Server.IntegrationTesting/src/Deployers/SelfHostDeployer.cs,190,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0230,aspnetcore,src/Http/Http.Extensions/src/HttpRequestJsonExtensions.cs,400,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetService,System.IServiceProvider,Extension
aspnetcore:0231,aspnetcore,src/Http/Http.Extensions/src/HttpResponseJsonExtensions.cs,345,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetService,System.IServiceProvider,Extension
aspnetcore:0308,aspnetcore,src/Http/Routing/src/ValidationEndpointFilterFactory.cs,26,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetService,System.IServiceProvider,Extension
aspnetcore:0316,aspnetcore,src/Identity/Core/src/IdentityApiEndpointRouteBuilderExtensions.cs,46,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0334,aspnetcore,src/Identity/Core/src/SignInManager.cs,69,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetService,System.IServiceProvider,Extension
aspnetcore:0356,aspnetcore,src/Identity/Extensions.Core/src/UserManager.cs,909,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0358,aspnetcore,src/Identity/Extensions.Core/src/UserManager.cs,1144,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0409,aspnetcore,src/Middleware/Spa/SpaServices.Extensions/src/Npm/NodeScriptRunner.cs,101,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0441,aspnetcore,src/Mvc/Mvc.Core/src/ControllerBase.cs,143,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0456,aspnetcore,src/Mvc/Mvc.Core/src/Filters/MiddlewareFilterConfigurationProvider.cs,106,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0458,aspnetcore,src/Mvc/Mvc.Core/src/FormatFilterAttribute.cs,29,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0469,aspnetcore,src/Mvc/Mvc.Core/src/ModelBinding/Binders/ArrayModelBinderProvider.cs,29,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0476,aspnetcore,src/Mvc/Mvc.Core/src/ModelBinding/Binders/DictionaryModelBinderProvider.cs,35,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0477,aspnetcore,src/Mvc/Mvc.Core/src/ModelBinding/Binders/DictionaryModelBinderProvider.cs,36,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0489,aspnetcore,src/Mvc/Mvc.Core/src/ObjectResult.cs,62,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0495,aspnetcore,src/Mvc/Mvc.Core/src/RequestFormLimitsAttribute.cs,167,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0502,aspnetcore,src/Mvc/Mvc.Core/src/Routing/AttributeRouting.cs,22,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0504,aspnetcore,src/Mvc/Mvc.Core/src/Routing/DynamicControllerEndpointMatcherPolicy.cs,93,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0547,aspnetcore,src/Mvc/Mvc.TagHelpers/src/ScriptTagHelper.cs,487,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0553,aspnetcore,src/Mvc/Mvc.ViewFeatures/src/DefaultDisplayTemplates.cs,108,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0556,aspnetcore,src/Mvc/Mvc.ViewFeatures/src/DefaultDisplayTemplates.cs,210,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0563,aspnetcore,src/Mvc/Mvc.ViewFeatures/src/Filters/ControllerSaveTempDataPropertyFilterFactory.cs,24,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0565,aspnetcore,src/Mvc/Mvc.ViewFeatures/src/PartialViewResult.cs,65,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetService,System.IServiceProvider,Extension
aspnetcore:0566,aspnetcore,src/Mvc/Mvc.ViewFeatures/src/RemoteAttribute.cs,112,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0567,aspnetcore,src/Mvc/Mvc.ViewFeatures/src/RemoteAttributeBase.cs,180,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
aspnetcore:0599,aspnetcore,src/Servers/IIS/IIS/src/Core/IISHttpServer.cs,176,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0669,aspnetcore,src/Shared/RangeHelper/RangeHelper.cs,72,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
aspnetcore:0716,aspnetcore,src/Tools/Microsoft.dotnet-openapi/src/HttpClientWrapper.cs,38,System.Net.Http.HttpClient,GetStreamAsync,System.Net.Http.HttpClient,NonVirtual
duplicati:0004,duplicati,Duplicati/Library/Backend/OAuthHelper/JSONWebHelperHttpClient.cs,263,System.Net.Http.HttpClient,SendAsync,System.Net.Http.HttpClient,NonVirtual
duplicati:0006,duplicati,Duplicati/Library/Backend/OAuthHelper/OAuthHttpClient.cs,91,System.Net.Http.HttpClient,SendAsync,Duplicati.Library.OAuthHttpClient,NonVirtual
duplicati:0010,duplicati,Duplicati/Library/Modules/Builtin/SendTelegramMessage.cs,283,System.Net.Http.HttpClient,GetAsync,System.Net.Http.HttpClient,NonVirtual
duplicati:0013,duplicati,Duplicati/Library/RestAPI/Database/Connection.cs,429,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
duplicati:0014,duplicati,Duplicati/Library/RestAPI/Database/Connection.cs,430,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
duplicati:0017,duplicati,Duplicati/Library/RestAPI/Database/Connection.cs,434,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
duplicati:0019,duplicati,Duplicati/Library/Utility/HttpClientExtensions.cs,50,System.Net.Http.HttpClient,SendAsync,System.Net.Http.HttpClient,NonVirtual
duplicati:0020,duplicati,Duplicati/Library/Utility/HttpClientExtensions.cs,76,System.Net.Http.HttpClient,SendAsync,System.Net.Http.HttpClient,NonVirtual
duplicati:0021,duplicati,Duplicati/Library/Utility/HttpClientExtensions.cs,97,System.Net.Http.HttpClient,SendAsync,System.Net.Http.HttpClient,NonVirtual
eShop:0007,eShop,src/Ordering.API/Apis/OrdersApi.cs,134,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0009,eShop,src/Ordering.API/Apis/OrdersApi.cs,159,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0010,eShop,src/Ordering.API/Apis/OrdersApi.cs,163,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0016,eShop,src/Ordering.API/Application/IntegrationEvents/EventHandling/GracePeriodConfirmedIntegrationEventHandler.cs,17,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0022,eShop,src/Ordering.API/Application/IntegrationEvents/OrderingIntegrationEventService.cs,19,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0024,eShop,src/Ordering.API/Application/IntegrationEvents/OrderingIntegrationEventService.cs,38,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0026,eShop,src/Ordering.API/Application/Validations/CreateOrderCommandValidator.cs,20,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0027,eShop,src/Ordering.API/Application/Validations/IdentifiedCommandValidator.cs,11,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0028,eShop,src/Ordering.API/Application/Validations/ShipOrderCommandValidator.cs,11,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0029,eShop,src/Shared/MigrateDbContextExtensions.cs,28,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetRequiredService,System.IServiceProvider,Extension
eShop:0034,eShop,src/Shared/MigrateDbContextExtensions.cs,50,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
efcore:0007,efcore,src/EFCore/Extensions/EntityFrameworkServiceCollectionExtensions.cs,347,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,GetService,System.IServiceProvider,Extension
garnet:0020,garnet,libs/cluster/Server/ClusterConfig.cs,1508,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0036,garnet,libs/cluster/Server/ClusterManagerSlotState.cs,401,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0044,garnet,libs/cluster/Server/ClusterUtils.cs,110,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0054,garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,130,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0059,garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,211,Microsoft.Extensions.Logging.LoggerExtensions,LogCritical,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0060,garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,226,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0062,garnet,libs/cluster/Server/Failover/ReplicaFailoverSession.cs,276,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0071,garnet,libs/cluster/Server/Gossip/GarnetServerNode.cs,252,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0090,garnet,libs/cluster/Server/Migration/MigrateOperation.cs,266,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0114,garnet,libs/cluster/Server/Migration/MigrateSessionSlots.cs,210,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0125,garnet,libs/cluster/Server/Migration/MigrationDriver.cs,50,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0126,garnet,libs/cluster/Server/Migration/MigrationDriver.cs,55,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0131,garnet,libs/cluster/Server/Migration/MigrationDriver.cs,154,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0135,garnet,libs/cluster/Server/Migration/MigrationDriver.cs,206,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0146,garnet,libs/cluster/Server/Replication/CheckpointStore.cs,111,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0152,garnet,libs/cluster/Server/Replication/PrimaryOps/AofSyncTaskInfo.cs,106,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0160,garnet,libs/cluster/Server/Replication/PrimaryOps/AofTaskStore.cs,271,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0163,garnet,libs/cluster/Server/Replication/PrimaryOps/DisklessReplication/ReplicaSyncSession.cs,203,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0183,garnet,libs/cluster/Server/Replication/PrimaryOps/ReplicaSyncSession.cs,134,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0191,garnet,libs/cluster/Server/Replication/PrimaryOps/ReplicaSyncSession.cs,301,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0194,garnet,libs/cluster/Server/Replication/PrimaryOps/ReplicaSyncSession.cs,361,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0200,garnet,libs/cluster/Server/Replication/PrimaryOps/ReplicaSyncSession.cs,463,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0226,garnet,libs/cluster/Server/Replication/ReplicaOps/ReplicaReceiveCheckpoint.cs,63,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0228,garnet,libs/cluster/Server/Replication/ReplicaOps/ReplicaReceiveCheckpoint.cs,100,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
